COD Municipio;Cidade;COD UF;UF;Total de escolas federais;Total de escolas estaduais;Total de escolas municipais;Total de escolas privadas;Total de escolas sem creche;Total de escolas com creche;Escolas que não funcionam em prédio escolar;Escolas que funcionam em prédio escolar;Total de escolas que não funcionam em unidade de atendimento socio educativo;Total de escolas que funcionam em unidade de atendimento socio educativo;Total de escolas que não funcionam em unidade prisional;Total de escolas que funcionam em unidade prisional;Total de escolas que não funcionam em galpão / rancho / paiol / barracão;Total de escolas que funcionam em galpão / rancho / paiol / barracão;Total de escolas que não funcionam em salas de outra escola;Total de escolas que funcionam em salas de outra escola;Total de escolas que não funcionam em outros locais;Total de escolas que funcionam em outros locais;Total de escolas que não tem abastecimento de água da rede pública;Total de escolas que tem abastecimento de água da rede pública;Total de escolas que não não possuem abastecimento de água;Total de escolas que não possuem abastecimento de água;Total de escolas que não possuem energia elétrica da rede pública;Total de escolas que possuem energia elétrica da rede pública;Total de escolas que não não possuem energia elétrica;Total de escolas que não possuem energia elétrica;Total de matrículas;Total de docentes;Total de docentes em Creche;Total de docentes em Pré-escola;Total de docentes em 1ª Série;Total de docentes em 2ª Série;Total de docentes em 3ª Série;Total de docentes em 4ª Série;Total de docentes em 5ª Série;Total de docentes em 6ª Série;Total de docentes em 7ª Série;Total de docentes em 8ª Série;Total de docentes em 1º Ano;Total de docentes em 2º Ano;Total de docentes em 3º Ano;Total de docentes em 4º Ano;Total de docentes em 5º Ano;Total de docentes em 6º Ano;Total de docentes em 7º Ano;Total de docentes em 8º Ano;Total de docentes em 9º Ano;Total de docentes em 1º ano/1ª Série;Total de docentes em 2º ano/2ª Série;Total de docentes em 3ºano/3ª Série;Total de docentes em 4º ano/4ª Série;Total de docentes em Nao Seriada;Total de docentes em Curso Técnico Integrado (Ensino Médio Integrado) 1ª Série;Total de docentes em Curso Técnico Integrado (Ensino Médio Integrado) 2ª Série;Total de docentes em Curso Técnico Integrado (Ensino Médio Integrado) 3ª Série;Total de docentes em Curso Técnico Integrado (Ensino Médio Integrado) 4ª Série;Total de docentes em Curso Técnico Integrado (Ensino Médio Integrado) Nao Seriada;Total de docentes em Modalidade Normal/Magistério 1ª Série;Total de docentes em Modalidade Normal/Magistério 2ª Série;Total de docentes em Modalidade Normal/Magistério 3ª Série;Total de docentes em Modalidade Normal/Magistério 4ª Série;Total de docentes em Concomitante;Total de docentes em Subsequente;Total de docentes em Ensino Fundamental - Projovem Urbano;Total de docentes em Nível Médio;Total de docentes em Curso FIC Concomitante;Total de docentes em Ensino Fundamental - Anos Iniciais;Total de docentes em Ensino Fundamental - Anos Finais;Total de docentes em Ensino Médio;Total de docentes em Nível Fundamental (EJA integrada à Educação Profissional de Nível Fundamental);Total de docentes em Curso Técnico Integrado na Modalidade EJA (EJA integrada à Educação Profissional de Nível Médio);Total de docentes em Nao aplicável para turmas de atendimento educacional especializado (AEE) e atividade complementar;
2906873;Capim Grosso;29;BA;;2,0;26,0;14,0;28;14,0;1,0;41;42;;42;;42;;41;1,0;38;4,0;2,0;40,0;42,0;;1,0;41;42;;9542;358;31,0;47;;;;;;;;;19;20;21;22;24,0;74;78;82;74;36,0;35,0;32,0;;;25,0;30,0;28,0;24,0;;;;;;;6,0;;;;13,0;10,0;11,0;;9,0;;4,0
2308401;Missão Velha;23;CE;;2,0;33,0;7,0;19;23,0;;42;42;;42;;42;;24;18,0;42;;11,0;31,0;42,0;;;42;42;;11099;517;80,0;107;;;;;;;;;43;42;50;49;52,0;111;112;114;99;50,0;52,0;45,0;;;;;;;;;;;;;;;;;20,0;14,0;4,0;;;;4,7
2311801;Russas;23;CE;;4,0;34,0;5,0;11;32,0;;43;43;;43;;43;;41;2,0;33;10,0;4,0;39,0;43,0;;;43;43;;22238;745;131,0;119;;;;;;;;;64;66;108;113;100,0;181;181;184;174;77,0;76,0;71,0;;;23,0;22,0;21,0;;;;;;;;;;;;3,0;33,0;13,0;;;;5,3
2923407;Palmas de Monte Alto;29;BA;;1,0;39,0;3,0;32;11,0;1,0;42;43;;43;;43;;42;1,0;42;1,0;28,0;15,0;39,0;4,0;2,0;41;43;;5522;265;29,0;31;;;;;;;;;20;24;37;30;28,0;48;48;45;41;21,0;21,0;22,0;;;;;;;;;;;;;;;;;52,0;5,0;8,0;;;;3,9
2912707;Ibirapitanga;29;BA;;2,0;41,0;;10;33,0;7,0;36;43;;43;;35;8,0;43;;40;3,0;26,0;17,0;43,0;;;43;43;;6758;234;17,0;18;;;;;;;;;9;11;14;14;13,0;54;65;60;42;33,0;34,0;31,0;;;;;;;;;;;;;;;;;10,0;37,0;22,0;;;;3,5
2610202;Panelas;26;PE;;2,0;39,0;2,0;10;33,0;;43;43;;43;;43;;43;;23;20,0;30,0;13,0;34,0;9,0;;43;43;;10237;417;20,0;33;;;;;;;;;16;18;17;19;21,0;49;57;60;53;34,0;39,0;32,0;;;;;;;;;;;;;;;;;132,0;16,0;9,0;;;;5,5
2501302;Aroeiras;25;PB;;2,0;35,0;6,0;13;30,0;1,0;42;43;;43;;43;;42;1,0;39;4,0;37,0;6,0;37,0;6,0;;43;43;;5116;276;15,0;24;;;;;;;;;15;15;13;18;19,0;65;66;73;76;50,0;46,0;43,0;;;;;;;;;;;;;;;;;17,0;17,0;13,0;;;;3,8
2108108;Paulo Ramos;21;MA;;1,0;41,0;1,0;33;10,0;2,0;41;43;;43;;39;4,0;41;2,0;42;1,0;34,0;9,0;43,0;;1,0;42;42;1,0;6970;338;16,0;43;;;;;;;;;12;13;16;15;16,0;88;85;80;74;27,0;25,0;25,0;;;;;;;;;;;;;;;;;38,0;12,0;;;;;3,5
2924207;Pedro Alexandre;29;BA;;1,0;42,0;;35;8,0;1,0;42;43;;43;;41;2,0;42;1,0;43;;30,0;13,0;38,0;5,0;2,0;41;42;1,0;3873;175;31,0;22;;;;;;;;;8;7;17;15;18,0;31;34;26;25;18,0;17,0;16,0;;;13,0;;;;;;;;;;1,0;;;;7,0;10,0;11,0;;;;3,4
2102606;Cândido Mendes;21;MA;;2,0;41,0;;19;24,0;17,0;26;43;;43;;31;12,0;40;3,0;34;9,0;39,0;4,0;42,0;1,0;3,0;40;40;3,0;5943;330;24,0;39;;;;;;;;;14;15;19;15;16,0;60;65;59;45;35,0;35,0;34,0;;;;;;;;;;;;;;;;;14,0;19,0;20,0;;;;3,3
2401008;Apodi;24;RN;1,0;8,0;28,0;6,0;16;27,0;;43;43;;42;1,0;43;;42;1,0;41;2,0;14,0;29,0;43,0;;;43;43;;7844;447;30,0;56;;;;;;;;;25;28;27;35;37,0;106;113;114;95;44,0;48,0;53,0;;;57,0;62,0;73,0;32,0;;;;;;;30,0;;;;1,0;8,0;;;;;4,2
2603009;Cabrobó;26;PE;;15,0;24,0;4,0;23;20,0;;43;43;;43;;43;;43;;40;3,0;14,0;29,0;42,0;1,0;;43;43;;9943;460;59,0;51;;;;;;;;;23;23;29;34;38,0;130;139;121;116;70,0;70,0;65,0;;4,0;;;;;;;;;6,0;;;;;;8,0;26,0;16,0;;;;4,2
2702405;Delmiro Gouveia;27;AL;;4,0;29,0;10,0;17;26,0;;43;43;;43;;43;;43;;36;7,0;1,0;42,0;43,0;;;43;43;;15196;594;45,0;82;;;;;;;;;53;62;67;68;73,0;124;133;135;139;85,0;84,0;78,0;;;19,0;19,0;12,0;;;;;;;;;;;;8,0;13,0;43,0;;;;3,8
2912905;Ibirataia;29;BA;;2,0;39,0;2,0;22;21,0;;43;43;;43;;43;;43;;43;;25,0;18,0;41,0;2,0;1,0;42;42;1,0;5295;228;10,0;35;;;;;;;;;17;17;22;19;18,0;49;53;45;42;23,0;21,0;17,0;;;;;;;;;;;;;;;;;22,0;22,0;16,0;;;;3,5
2929503;São Sebastião do Passé;29;BA;;2,0;32,0;9,0;31;12,0;1,0;42;43;;43;;43;;42;1,0;41;2,0;13,0;30,0;43,0;;;43;43;;10557;377;32,0;47;;;;;;;;;24;28;33;28;29,0;87;97;101;84;65,0;59,0;54,0;;;;;;6,0;;;;;;;;;;;6,0;41,0;10,0;;;;3,9
2901007;Amargosa;29;BA;;3,0;35,0;5,0;35;8,0;1,0;42;43;;43;;43;;43;;41;2,0;17,0;26,0;40,0;3,0;;43;43;;9590;418;59,0;37;;;;;;;;;18;19;24;22;24,0;84;89;83;74;60,0;56,0;40,0;;;17,0;16,0;14,0;13,0;;;;;;1,0;8,0;;;;2,0;34,0;37,0;;;;4,1
2312304;São Benedito;23;CE;;6,0;32,0;5,0;15;28,0;;43;43;;43;;43;;42;1,0;43;;13,0;30,0;43,0;;;43;43;;16376;643;71,0;111;;;;;;;;;66;62;68;67;69,0;127;121;117;57;91,0;89,0;86,0;;;13,0;17,0;16,0;;;;;;;;;;;;20,0;38,0;22,0;;;;5,1
2932705;Uruçuca;29;BA;1,0;2,0;37,0;3,0;39;4,0;4,0;39;43;;43;;41;2,0;40;3,0;36;7,0;27,0;16,0;43,0;;6,0;37;39;4,0;6603;332;12,0;56;;;;;;;;;15;25;31;25;28,0;46;53;52;44;32,0;27,0;29,0;;;21,0;25,0;21,0;;;;;;;;27,0;;;;19,0;35,0;12,0;;;;3,5
2308005;Massapê;23;CE;;3,0;36,0;5,0;18;26,0;;44;44;;44;;44;;43;1,0;31;13,0;6,0;38,0;44,0;;;44;44;;10248;450;48,0;64;;;;;;;;;40;42;36;34;40,0;80;100;97;93;52,0;58,0;48,0;;;20,0;24,0;25,0;;;;;;;;;;;;17,0;17,0;9,0;;;;5,3
2414407;Touros;24;RN;;3,0;34,0;7,0;15;29,0;;44;44;;44;;43;1,0;44;;37;7,0;3,0;41,0;44,0;;;44;44;;9099;365;35,0;49;;;;;;;;;26;28;34;31;40,0;92;96;78;78;31,0;24,0;24,0;;;;;;;;;;;;;;;;;9,0;13,0;4,0;;;;3,6
2512101;Pombal;25;PB;;8,0;30,0;6,0;36;8,0;;44;44;;43;1,0;44;;44;;42;2,0;21,0;23,0;44,0;;;44;44;;9030;421;47,0;42;;;;;;;;;24;24;27;34;32,0;81;97;94;89;68,0;81,0;62,0;;;15,0;14,0;14,0;;;;;;;;3,0;;;;33,0;27,0;35,0;;;;4,9
2928901;São Desidério;29;BA;;4,0;36,0;4,0;39;5,0;;44;44;;44;;44;;42;2,0;44;;16,0;28,0;44,0;;1,0;43;43;1,0;8633;328;14,0;45;;;;;;;;;30;30;35;36;33,0;106;112;107;101;76,0;75,0;64,0;;;;;;;;;;;;;;;;;1,0;18,0;18,0;;;;3,8
2803203;Itaporanga d'Ajuda;28;SE;;5,0;36,0;3,0;34;10,0;;44;44;;44;;44;;44;;38;6,0;27,0;17,0;33,0;11,0;;44;44;;10221;400;28,0;61;;;;;;;;;33;32;45;37;35,0;85;92;90;90;40,0;51,0;43,0;;;;;;;;;;;;;;;;;17,0;47,0;14,0;;;;3,7000000000000006
2312205;Santa Quitéria;23;CE;;4,0;38,0;2,0;17;27,0;;44;44;;44;;42;2,0;35;9,0;36;8,0;12,0;32,0;44,0;;;44;44;;13790;535;52,0;46;;;;;;;;;44;33;42;53;52,0;112;117;135;126;91,0;91,0;78,0;;;19,0;18,0;25,0;;;;;;;;;;3,0;;8,0;9,0;3,0;;;;4,4
2925501;Prado;29;BA;;8,0;32,0;4,0;37;7,0;1,0;43;44;;44;;42;2,0;41;3,0;41;3,0;18,0;26,0;44,0;;1,0;43;43;1,0;9613;483;39,0;80;;;;;;;;;39;57;64;55;52,0;152;164;149;146;119,0;115,0;93,0;;;;;;;;;;;;;;;;;57,0;55,0;;;;;3,2
2920502;Maracás;29;BA;;2,0;39,0;3,0;21;23,0;1,0;43;44;;44;;44;;44;;43;1,0;23,0;21,0;44,0;;;44;44;;7412;280;42,0;35;;;;;;;;;26;29;25;27;27,0;62;78;72;72;48,0;49,0;38,0;;;10,0;;;;;;;;;3,0;1,0;;;;4,0;16,0;20,0;;;;4,1
2403608;Extremoz;24;RN;;7,0;26,0;11,0;18;26,0;3,0;41;44;;44;;44;;42;2,0;38;6,0;1,0;43,0;44,0;;;44;44;;13220;498;46,0;64;;;;;;;;;44;43;43;49;49,0;121;133;115;103;70,0;69,0;66,0;;;18,0;21,0;17,0;;;;;;;;;;;;3,0;36,0;32,0;;;;4,1
2207009;Oeiras;22;PI;1,0;10,0;28,0;6,0;21;24,0;;45;45;;45;;45;;45;;45;;14,0;31,0;45,0;;;45;45;;12426;577;48,0;62;;;;;;;;;37;40;47;60;61,0;106;117;110;116;116,0;117,0;113,0;;;43,0;48,0;43,0;;;;;;;19,0;29,0;;;;10,0;41,0;25,0;;11,0;;5,5
2306306;Itapajé**;23;CE;;4,0;36,0;5,0;13;32,0;1,0;44;45;;45;;45;;43;2,0;35;10,0;13,0;32,0;45,0;;;45;45;;12861;527;36,0;58;;;;;;;;;37;44;41;37;41,0;133;147;130;115;72,0;72,0;70,0;;;19,0;20,0;17,0;;;;;;;;;;;;3,0;16,0;16,0;;;;5,0
2104602;Governador Eugênio Barros;21;MA;;3,0;41,0;1,0;18;27,0;;45;45;;45;;45;;42;3,0;44;1,0;20,0;25,0;29,0;16,0;;45;45;;3698;204;16,0;17;;;;;;;;;13;15;18;15;23,0;22;15;16;11;20,0;22,0;21,0;;;;;;;;;;5,0;5,0;;;;;;;;;;;;3,6
2917706;Jaguarari;29;BA;;4,0;36,0;5,0;31;14,0;1,0;44;45;;45;;44;1,0;45;;41;4,0;7,0;38,0;45,0;;;45;45;;8847;468;36,0;57;;;;;;;;;31;34;41;45;38,0;122;139;134;126;64,0;62,0;63,0;;;44,0;26,0;21,0;21,0;;;;;;1,0;7,0;;;;9,0;34,0;21,0;;18,0;;4,0
2709152;Teotônio Vilela;27;AL;;2,0;39,0;4,0;33;12,0;;45;45;;45;;45;;45;;34;11,0;12,0;33,0;45,0;;;45;45;;22145;670;91,0;84;;;;;;;;;36;34;37;35;41,0;103;118;117;92;52,0;43,0;45,0;;;23,0;31,0;18,0;;;;;;;;;;;;84,0;48,0;21,0;30,0;;;5,4
2608800;Lajedo;26;PE;;3,0;37,0;5,0;11;34,0;1,0;44;45;;45;;45;;43;2,0;43;2,0;20,0;25,0;45,0;;;45;45;;13745;575;71,0;62;;;;;;;;;41;45;49;39;42,0;129;130;125;118;50,0;47,0;44,0;;;17,0;16,0;15,0;;;;;;;;3,0;;;;31,0;53,0;27,0;;;;4,6
2105427;Itinga do Maranhão;21;MA;;2,0;39,0;4,0;23;22,0;6,0;39;45;;45;;39;6,0;44;1,0;44;1,0;6,0;39,0;45,0;;;45;45;;9349;369;29,0;37;;;;;;;;;22;26;22;22;26,0;93;94;85;86;46,0;52,0;49,0;;;;;;;;;;7,0;;;;;;;9,0;14,0;19,0;;;;3,7
2607307;Ipubi;26;PE;;4,0;39,0;2,0;39;6,0;;45;45;;45;;45;;45;;43;2,0;34,0;11,0;45,0;;;45;45;;9283;364;18,0;34;;;;;;;;;24;23;34;31;36,0;78;83;84;75;46,0;47,0;46,0;;7,0;;;;;;;;;7,0;;;;;;2,0;20,0;22,0;;;;4,6
2904902;Cachoeira;29;BA;;3,0;35,0;7,0;21;24,0;;45;45;;45;;45;;45;;45;;7,0;38,0;45,0;;;45;45;;7678;374;37,0;51;;;;;;;;;44;34;34;38;41,0;100;99;94;88;61,0;62,0;60,0;;;;;;9,0;;;;;;;;;;;7,0;14,0;19,0;;;;3,8
2901205;Anagé;29;BA;;2,0;42,0;1,0;44;1,0;;45;45;;45;;45;;44;1,0;43;2,0;35,0;10,0;45,0;;;45;45;;4595;187;22,0;45;;;;;;;;;19;14;14;18;17,0;33;33;35;33;29,0;29,0;29,0;;;;;;;;;;;;;;;;;;9,0;7,0;;;;3,2
2921005;Mata de São João;29;BA;;3,0;34,0;8,0;26;19,0;;45;45;;45;;45;;45;;42;3,0;6,0;39,0;45,0;;;45;45;;15305;597;59,0;79;;;;;;;;;69;69;69;80;83,0;158;173;170;165;70,0;72,0;65,0;;;17,0;16,0;15,0;;;;;;;;;;;;4,0;23,0;32,0;;;;4,8
2109304;Presidente Vargas;21;MA;;2,0;43,0;;22;23,0;10,0;35;45;;45;;41;4,0;44;1,0;36;9,0;41,0;4,0;43,0;2,0;;45;45;;5933;234;17,0;19;;;;;;;;;4;6;9;9;9,0;78;76;82;80;28,0;32,0;32,0;;;;;;;;;;;;;;;;;7,0;6,0;13,0;;;;3,1
2400208;Açu;24;RN;;5,0;32,0;8,0;24;21,0;;45;45;;45;;45;;45;;39;6,0;12,0;33,0;44,0;1,0;;45;45;;14303;528;38,0;65;;;;;;;;;41;47;47;53;56,0;120;115;109;109;73,0;69,0;57,0;;;11,0;12,0;13,0;;;;;;;;24,0;;;;3,0;31,0;15,0;;;;3,9
2615300;Timbaúba;26;PE;;9,0;26,0;10,0;23;22,0;;45;45;;45;;44;1,0;44;1,0;44;1,0;11,0;34,0;41,0;4,0;;45;45;;13756;623;68,0;80;;;;;;;;;63;71;77;79;80,0;107;111;107;92;73,0;72,0;63,0;;4,0;16,0;19,0;20,0;;;;;;;;9,0;;;;4,0;23,0;12,0;7,0;;;4,5
2904605;Brumado;29;BA;1,0;3,0;30,0;11,0;22;23,0;1,0;44;45;;45;;45;;44;1,0;44;1,0;1,0;44,0;45,0;;;45;45;;15129;817;83,0;111;;;;;;;;;70;77;81;96;79,0;150;147;168;154;94,0;78,0;84,0;;;55,0;50,0;24,0;20,0;;;;;;1,0;71,0;;;;3,0;21,0;16,0;;20,0;;4,6
2313351;Tejuçuoca;23;CE;;1,0;44,0;;20;25,0;;45;45;;45;;45;;43;2,0;44;1,0;18,0;27,0;43,0;2,0;;45;45;;6550;286;32,0;29;;;;;;;;;22;18;17;10;19,0;90;91;93;82;27,0;26,0;22,0;;;;;;;;;;;;;;;;;8,0;23,0;17,0;;;;4,5
2708006;Santana do Ipanema;27;AL;1,0;8,0;28,0;9,0;37;9,0;;46;46;;46;;46;;46;;43;3,0;9,0;37,0;44,0;2,0;;46;46;;13014;628;33,0;77;;;;;;;;;71;59;68;54;74,0;176;170;150;161;137,0;123,0;127,0;;;37,0;40,0;43,0;13,0;;;;;;1,0;15,0;;;;2,0;23,0;34,0;;;;4,2
2705002;Mata Grande;27;AL;;3,0;42,0;1,0;41;5,0;;46;46;;46;;46;;45;1,0;46;;31,0;15,0;46,0;;;46;46;;7134;370;25,0;25;;;;;;;;;14;9;8;9;13,0;68;76;68;63;38,0;32,0;31,0;;;;;;;;;;;;;;;;;88,0;30,0;14,0;;;;3,9
2101731;Belágua;21;MA;;3,0;43,0;;19;27,0;14,0;32;46;;46;;37;9,0;43;3,0;36;10,0;40,0;6,0;45,0;1,0;1,0;45;46;;5084;255;15,0;18;;;;;;;;;10;8;11;9;9,0;52;52;52;49;15,0;16,0;16,0;;;;;;;;;;;;;;;;;33,0;27,0;6,0;;;;3,7
2602100;Bom Conselho;26;PE;;4,0;38,0;4,0;38;8,0;;46;46;;46;;45;1,0;44;2,0;40;6,0;25,0;21,0;44,0;2,0;;46;46;;12298;462;24,0;54;;;;;;;;;31;35;47;40;42,0;101;102;94;77;51,0;55,0;57,0;;3,0;9,0;;;;;;;;;;;;;;33,0;66,0;40,0;;;;4,1
2609402;Moreno;26;PE;;4,0;26,0;16,0;37;9,0;;46;46;;46;;46;;45;1,0;40;6,0;6,0;40,0;46,0;;;46;46;;13491;500;9,0;81;;;;;;;;;46;47;49;51;50,0;110;117;117;105;93,0;84,0;77,0;;;;;;;;;;;;;;;;;9,0;38,0;35,0;;;;4,1
2807402;Tobias Barreto;28;SE;1,0;7,0;31,0;7,0;15;31,0;;46;46;;45;1,0;46;;45;1,0;39;7,0;9,0;37,0;46,0;;;46;46;;12886;544;29,0;51;;;;;;;;;40;44;54;48;51,0;172;175;174;165;87,0;90,0;75,0;;;;;;;;;;;;7,0;10,0;;;;3,0;26,0;12,0;;;;4,3
2914901;Itacaré;29;BA;;2,0;41,0;3,0;18;28,0;11,0;35;46;;46;;41;5,0;44;2,0;39;7,0;29,0;17,0;40,0;6,0;9,0;37;38;8,0;7172;332;23,0;43;;;;;;;;;23;20;27;33;31,0;76;81;76;50;41,0;30,0;28,0;;;;;;;;;;;;;;;;;8,0;40,0;23,0;;;;3,3
2911303;Gentio do Ouro;29;BA;;1,0;45,0;;44;2,0;1,0;45;46;;46;;46;;41;5,0;45;1,0;24,0;22,0;45,0;1,0;;46;46;;2498;173;7,0;22;;;;;;;;;8;7;10;9;9,0;49;59;58;53;21,0;16,0;17,0;;;;;;;;;;;;;;;;;;17,0;9,0;;;;3,6
2613107;São Caitano;26;PE;;3,0;36,0;7,0;39;7,0;;46;46;;46;;46;;44;2,0;37;9,0;28,0;18,0;46,0;;;46;46;;9564;399;9,0;70;;;;;;;;;42;33;35;34;38,0;119;118;110;110;56,0;55,0;49,0;;;;;;;;;;;;;;;;;19,0;40,0;16,0;;;;4,4
2110302;Santo Antônio dos Lopes;21;MA;;3,0;42,0;1,0;16;30,0;;46;46;;46;;46;;46;;45;1,0;28,0;18,0;46,0;;;46;46;;5297;443;35,0;64;;;;;;;;;30;21;21;31;29,0;84;79;64;59;28,0;29,0;27,0;;;;;;;;;;;;;;;;;5,0;4,0;8,0;;;;3,6000000000000005
2205805;Luzilândia;22;PI;;5,0;40,0;2,0;13;34,0;;47;47;;47;;46;1,0;46;1,0;45;2,0;25,0;22,0;22,0;25,0;;47;47;;7724;492;38,0;43;;;;;;;;;55;50;65;65;64,0;108;124;126;109;63,0;65,0;46,0;;;;;;;;;;;;;;;;;28,0;40,0;41,0;;;;3,5
2904209;Botuporã;29;BA;;1,0;44,0;2,0;43;4,0;1,0;46;47;;47;;47;;47;;31;16,0;27,0;20,0;47,0;;;47;47;;2973;194;12,0;14;;;;;;;;;7;6;4;5;9,0;31;38;32;27;14,0;15,0;14,0;;;14,0;14,0;13,0;14,0;;;;;;;4,0;;;;38,0;7,0;8,0;;;;4,5
2310506;Pedra Branca;23;CE;;4,0;38,0;5,0;17;30,0;;47;47;;47;;47;;46;1,0;27;20,0;16,0;31,0;47,0;;;47;47;;14441;700;67,0;64;;;;;;;;;47;39;47;51;44,0;159;160;167;153;67,0;69,0;64,0;;;19,0;29,0;33,0;;;;;;;;22,0;;5,0;;57,0;46,0;16,0;;;;5,5
2302206;Beberibe;23;CE;;3,0;41,0;3,0;15;32,0;1,0;46;47;;47;;47;;45;2,0;45;2,0;28,0;19,0;47,0;;;47;47;;12998;555;93,0;94;;;;;;;;;53;58;66;65;63,0;137;135;134;130;62,0;63,0;60,0;;;17,0;23,0;24,0;;;;;;;;;;;;2,0;12,0;13,0;;;;5,0
2109270;Presidente Sarney;21;MA;;2,0;43,0;2,0;8;39,0;;47;47;;47;;47;;46;1,0;44;3,0;35,0;12,0;38,0;9,0;;47;47;;12701;436;49,0;39;;;;;;;;;18;17;19;33;80,0;95;95;92;69;44,0;49,0;44,0;;;;;;;;;;;;;;;;;8,0;24,0;;;;;3,6
2614204;Sirinhaém;26;PE;;5,0;32,0;10,0;35;12,0;1,0;46;47;;47;;47;;46;1,0;46;1,0;19,0;28,0;47,0;;1,0;46;47;;9848;389;19,0;51;;;;;;;;;41;39;44;41;43,0;84;90;88;74;52,0;55,0;57,0;;;;;;;;;;;;;;;;;30,0;35,0;30,0;;;;3,7999999999999994
2906303;Canavieiras;29;BA;;2,0;39,0;6,0;34;13,0;4,0;43;47;;47;;46;1,0;44;3,0;43;4,0;24,0;23,0;47,0;;3,0;44;44;3,0;9433;423;64,0;61;;;;;;;;;47;47;57;53;52,0;78;82;72;60;26,0;28,0;24,0;;;;;;;;;;;;;7,0;;;;17,0;29,0;13,0;;12,0;;3,2
2308500;Mombaça;23;CE;;4,0;39,0;4,0;36;11,0;1,0;46;47;;47;;47;;47;;25;22,0;16,0;31,0;46,0;1,0;;47;47;;12671;419;51,0;53;;;;;;;;;21;20;25;26;34,0;141;152;151;145;47,0;56,0;48,0;;;15,0;17,0;19,0;;;;;;;;;;;;6,0;22,0;10,0;;;;5,0
2300309;Acopiara;23;CE;1,0;3,0;40,0;3,0;18;29,0;;47;47;;46;1,0;47;;44;3,0;23;24,0;16,0;31,0;47,0;;;47;47;;13975;653;51,0;81;;;;;;;;;49;56;44;51;68,0;117;124;117;108;65,0;76,0;65,0;;;18,0;20,0;23,0;;;;;;;;8,0;;;;36,0;48,0;24,0;;;;4,8
2926301;Riachão do Jacuípe;29;BA;;5,0;31,0;11,0;26;21,0;2,0;45;47;;47;;47;;47;;42;5,0;9,0;38,0;44,0;3,0;;47;47;;7978;363;27,0;36;;;;;;;;;25;31;29;27;23,0;119;118;125;118;76,0;81,0;75,0;;;20,0;16,0;12,0;11,0;;;;;;;10,0;;;;1,0;17,0;25,0;;12,0;;4,2
2928000;Santaluz;29;BA;;3,0;34,0;10,0;14;33,0;4,0;43;47;;47;;47;;47;;41;6,0;15,0;32,0;42,0;5,0;;47;47;;9741;376;40,0;41;;;;;;;;;25;24;23;23;24,0;110;116;106;106;47,0;47,0;40,0;;;20,0;18,0;17,0;11,0;;;;;;;16,0;;;;2,0;14,0;18,0;;11,0;;4,6
2610608;Paudalho;26;PE;;6,0;28,0;14,0;38;10,0;1,0;47;48;;48;;47;1,0;46;2,0;45;3,0;20,0;28,0;42,0;6,0;;48;48;;13997;605;21,0;91;;;;;;;;;48;51;59;52;57,0;115;113;106;105;77,0;69,0;60,0;;;18,0;19,0;17,0;;;;;;;;2,0;;;;10,0;92,0;31,0;;;;3,9
2926202;Riachão das Neves;29;BA;;2,0;45,0;1,0;46;2,0;1,0;47;48;;48;;48;;46;2,0;47;1,0;28,0;20,0;45,0;3,0;2,0;46;46;2,0;5348;331;19,0;35;;;;;;;;;15;18;20;23;21,0;90;89;82;72;35,0;35,0;33,0;;;;;;;;;;;;;;;;;4,0;27,0;;;;;3,0
2905156;Caetanos;29;BA;;1,0;47,0;;45;3,0;;48;48;;48;;48;;47;1,0;42;6,0;43,0;5,0;42,0;6,0;1,0;47;47;1,0;2969;149;3,0;14;;;;;;;;;5;5;2;3;5,0;28;34;30;25;23,0;23,0;23,0;;;;;;;;;;;;;;;;;6,0;12,0;;;;;4,1
2910602;Esplanada;29;BA;;1,0;40,0;7,0;41;7,0;1,0;47;48;;48;;48;;47;1,0;45;3,0;12,0;36,0;46,0;2,0;;48;48;;9633;464;28,0;54;;;;;;;;;40;42;51;89;97,0;149;155;152;127;53,0;52,0;48,0;;;11,0;;7,0;;;;;;;;8,0;;;;23,0;52,0;;;;;3,4
2309706;Pacatuba;23;CE;;6,0;34,0;8,0;26;22,0;;48;48;;48;;48;;47;1,0;47;1,0;1,0;47,0;48,0;;;48;48;;17062;670;120,0;104;;;;;;;;;76;81;84;85;83,0;130;131;131;119;56,0;53,0;40,0;;;38,0;49,0;53,0;;;;;;;;;;;;11,0;24,0;19,0;;;;4,4
2111706;São Vicente Ferrer;21;MA;;3,0;44,0;1,0;8;40,0;;48;48;;48;;48;;47;1,0;46;2,0;43,0;5,0;45,0;3,0;;48;48;;5288;314;23,0;32;;;;;;;;;10;12;11;12;18,0;78;84;85;70;32,0;40,0;39,0;;;;;;;;;;;;;;;;;;12,0;18,0;;;;2,8
2508901;Mamanguape;25;PB;;8,0;27,0;13,0;41;7,0;;48;48;;48;;48;;48;;47;1,0;12,0;36,0;48,0;;;48;48;;11801;581;15,0;75;;;;;;;;;31;34;38;44;47,0;144;155;151;136;110,0;103,0;88,0;;;21,0;23,0;22,0;;;;;;;40,0;;;;;8,0;35,0;24,0;;;;3,9
2706703;Penedo;27;AL;1,0;7,0;28,0;12,0;29;19,0;;48;48;;48;;48;;45;3,0;46;2,0;2,0;46,0;48,0;;;48;48;;15985;731;51,0;116;;;;;;;;;77;79;80;73;83,0;170;170;181;171;149,0;133,0;116,0;;;46,0;43,0;42,0;22,0;;;;;;;25,0;;;;6,0;29,0;44,0;;;;4,4
