,CDESTACAO,SGUF,ENTIDADE,CORPODAGUA,LATITUDE,LONGITUDE,MIN_2019,MIN_2020,MIN_2021,MED_2019,MED_2020,MED_2021,MAX_2019,MAX_2020,MAX_2021
3069,PB-7368-I-1,PB,AESA,Açude Jenipapeiro,-7.32628,-37.76072,,,,,,,,,
3070,CHA29,PB,SUDEMA,Açude Cachoeira dos Alves (Itaporanga),-7.32594,-38.2397,,,,,,,,,
3071,JR70,PB,SUDEMA,Açude José Rodrigues (Galante),-7.3177,-35.7825,,,,,,,,,
3072,BAR21,PB,SUDEMA,Açude Bartolomeu (Bonito de Santa Fé),-7.3135,-38.48986,,,,,,,,,
3073,PB-7391-E-11,PB,AESA,Açude Gramame-Mamoaba,-7.29008,-34.95906,,,,,,,,,
3074,JR50,PB,SUDEMA,Açude Jeremias (Desterro),-7.28582,-37.09777,,,,,,,,,
3075,SF51,PB,SUDEMA,Açude São Francisco (Teixeira),-7.23853,-37.22644,,,,,,,,,
3076,RM52,PB,SUDEMA,Açude Riacho das Moças (Matureia),-7.2384,-37.3123,,,,,,,,,
3077,MM49,PB,SUDEMA,Açude Manoel Marcionilo (Taperoá),-7.21223,-36.83901,,,,,,,,,
3078,LM48,PB,SUDEMA,Açude Lagoa do Meio (Taperoá),-7.16519,-36.75953,,,,,,,,,
3079,CB03,PB,SUDEMA,Riacho Cabelo,-7.163084,-34.796726,,,,,,,,,
3080,CB05,PB,SUDEMA,Informação não disponível,-7.162419,-34.80937,,,,,,,,,
3081,CP34,PB,SUDEMA,Açude Capoeira (Santa Terezinha),-7.16225,-37.41617,,,,,,,,,
3082,MR19,PB,SUDEMA,Açude Marés (João Pessoa),-7.1547,-34.91047,,,,,,,,,
3083,MBE-01,CE,COGERH,Monte Belo,-7.152602,-40.117668,68.410788,67.597125,70.665617,75.217449,75.145283,76.554911,78.779652,78.850763,82.590422
3084,PB-7384-I-7,PB,AESA,Açude Mucutu,-7.1347,-36.6603,,,,,,,,,
3085,SJ74,PB,SUDEMA,Açude São José (São José de Piranhas),-7.1316,-38.5081,,,,,,,,,
3086,PRA-01,CE,COGERH,Prazeres,-7.10997,-38.683681,72.616095,71.844888,78.466492,77.380315,81.834043,85.753601,82.144536,89.632438,90.965136
3087,MAB-01,CE,COGERH,Manoel Balbino,-7.106388,-39.32954,56.018037,52.536942,52.536942,62.3265,63.445233,61.779151,71.365769,74.362185,74.362185
3088,ZZPB01,PB,SUDEMA,Açude Mãe DÁgua (Coremas),-7.10337,-37.89734,,,,,,,,,
3089,THO-01,CE,COGERH,Thomás Osterne,-7.091296,-39.486401,70.271951,71.549839,74.563836,79.918218,82.145286,82.362991,87.310458,88.824413,88.824413
3090,SS66,PB,SUDEMA,Açude São Salvador (Sapé),-7.08519,-35.19028,,,,,,,,,
3091,PPE-01,CE,COGERH,Pau Preto,-7.081317,-40.085201,,66.771201,65.419845,,68.675034,76.172151,,70.578867,85.780688
3092,JLU-01,CE,COGERH,João Luís,-7.080322,-40.177799,,68.059205,67.795514,,75.158496,75.732166,,82.435386,82.435386
3093,PB-7364-I-1,PB,AESA,Açude Farinha,-7.07758,-37.24639,,,,,,,,,
3094,PB-7368-I-2,PB,AESA,Açude Cachoeira dos Cegos,-7.07756,-37.67036,,,,,,,,,
3095,PB-7364-E-8,PB,AESA,Açude Jatobá I,-7.06144,-37.26967,,,,,,,,,
3096,SO47,PB,SUDEMA,Açude Soledade (Soledade),-7.06083,-36.36194,,,,,,,,,
3097,SD2-01,CE,COGERH,São Domingos II,-7.028959,-39.284119,71.646188,60.552153,60.552153,79.919471,74.199663,74.144305,86.881375,87.559535,85.724512
3098,PB-7367-I-1,PB,AESA,Açude Coremas,-7.02811,-37.94725,,,,,,,,,
3099,PB-7366-I-1,PB,AESA,Açude Eng. Ávidos,-6.9945,-38.45347,,,,,,,,,
3100,VB65,PB,SUDEMA,Açude Vaca Brava (Areia),-6.99167,-35.75217,,,,,,,,,
3101,36116000 ou CAC-01,CE,COGERH,Cachoeira,-6.991521,-39.01849,76.875723,67.038179,,79.461929,79.253328,,82.048134,90.499082,
3102,PÇP-01,CE,COGERH,Poço da Pedra,-6.984745,-40.356651,84.209589,67.229076,67.229076,86.125832,79.8679,74.023947,88.042076,87.950609,80.924871
3103,VAL-01,CE,COGERH,Valério,-6.967826,-39.728722,63.261993,63.236367,77.81263,70.098171,73.88323,81.298276,76.934349,81.899688,83.078224
3104,CAN-02,CE,COGERH,Canoas,-6.946808,-39.93924,64.014195,49.937053,79.24215,75.081747,65.944355,81.948795,86.1493,86.68588,86.68588
3105,PB-7362-E-25,PB,AESA,Açude São Mamede,-6.93175,-37.072,,,,,,,,,
3106,PB-7365-E-5,PB,AESA,Açude Arcoverde,-6.91531,-37.58633,,,,,,,,,
3107,TA67,PB,SUDEMA,Açude Tauá (Cuitegi),-6.90667,-35.53511,,,,,,,,,
3108,JUN-01,CE,COGERH,Junco,-6.891601,-39.217411,71.277509,58.31283,58.31283,77.487913,70.361322,74.032878,83.698317,82.452187,85.987006
3109,ROS-01,CE,COGERH,Rosário,-6.889773,-39.082878,84.189317,71.301903,71.301903,86.713493,85.108348,86.263132,89.237668,91.717022,93.039486
3110,PB-7362-E-18,PB,AESA,Açude Santa Luzia,-6.86806,-36.91806,,,,,,,,,
3111,FQ46,PB,SUDEMA,Açude Felismino de Queiroz (Seridó),-6.85733,-36.40808,,,,,,,,,
3112,PB-7378-I-1,PB,AESA,Açude Araçagi,-6.852882,-35.296005,,,,,,,,,
3113,SG03,PB,SUDEMA,Açude São Gonçalo (Sousa),-6.83583,-35.31167,,,,,,,,,
3114,PB-7366-I-2,PB,AESA,Açude Lagoa do Arroz,-6.79817,-38.56889,,,,,,,,,
3115,MAM-01,CE,COGERH,Mamoeiro,-6.789166,-40.065849,73.840382,73.796807,76.471651,77.936144,79.795142,83.324008,82.031906,83.804093,86.88195
3116,36270500,CE,,,-6.789166,-39.37545,76.64174,,88.358725,79.399665,,90.675507,82.157591,,92.231277
3117,PIA02,RN,IGARN,Açude Esguincho,-6.731,-36.956956,,,,,,,,,
3118,PO63,PB,SUDEMA,Açude Poleiros (Barra de Santa Rosa),-6.73011,-36.08864,,,,,,,,,
3119,CV64,PB,SUDEMA,Açude Cacimba de Várzea (Cacimba de Dentro),-6.73011,-35.77886,,,,,,,,,
3120,37519000,RN,IGARN,AÇUDE,-6.715115,-36.679884,75.304002,,,80.346574,,,87.054944,,
3121,PB-7384-I-1,PB,AESA,Açude Curimataú,-6.71117,-36.03542,,,,,,,,,
3122,DOC-01,CE,COGERH,Do Coronel,-6.704418,-39.951908,77.978243,,75.184573,81.205119,,78.676425,84.431996,,81.508874
3123,37518500,RN,IGARN,AÇUDE,-6.69,-36.63,65.391568,,,67.532318,,,70.780822,,
3124,CP71 ou PI73,PB,SUDEMA,Açude Capivara (Uirauna),-6.6838,-38.5212,,,,,,,,,
3125,CP71 ou PI73,PB,SUDEMA,Açude Pilões (São José do Rio do Peixe),-6.6838,-38.5212,,,,,,,,,
3126,JN2-01,CE,COGERH,Jenipapeiro II,-6.673757,-38.753441,63.554436,60.718795,60.718795,68.840628,70.598763,71.974298,74.12682,78.603519,78.603519
3127,37500000,RN,IGARN,AÇUDE,-6.65,-37.2,67.00454,,,72.833187,,,79.578791,,
3128,PIA05,RN,IGARN,açude Carnaúba,-6.635101,-37.148368,,,,,,,,,
3129,PIA10,RN,IGARN,AÇUDE ZANGALHEIRAS,-6.5965,-36.749167,,,,,,,,,
3130,BEN-01,CE,COGERH,Benguê,-6.596319,-40.140831,69.196624,68.461521,75.872481,76.086703,79.842697,82.093076,82.976781,88.370795,88.370795
3131,PA69,PB,SUDEMA,Açude Paraíso (Santo Antônio),-6.5939,-38.0536,,,,,,,,,
3132,UBA-02,CE,COGERH,Ubaldinho,-6.585381,-39.240292,,59.368665,59.368665,,76.000307,81.515547,,89.542367,92.421676
3133,CR60,PB,SUDEMA,Açude Caraibeira (Picuí),-6.55936,-36.37692,,,,,,,,,
3134,PB-7375-E-5,PB,AESA,Açude Boqueirão do Cais,-6.53306,-36.11414,,,,,,,,,
3135,CAL-01,CE,COGERH,Caldeirões,-6.531486,-39.919651,55.770274,55.118185,,68.022237,71.162395,,80.2742,79.219963,
3136,CAR40,PB,SUDEMA,Açude Carneiro (Jericó),-6.52317,-37.84708,,,,,,,,,
3137,37564000,RN,IGARN,AÇUDE,-6.508276,-36.928547,58.89593,,,68.036179,,,76.479253,,
3138,ARR72,PB,SUDEMA,Açude Arrojado (Uiraúna),-6.5019,-38.4074,,,,,,,,,
3139,37563000,RN,IGARN,AÇUDE,-6.49,-37.07,53.165175,,,62.302778,,,68.448799,,
3140,38670000,RN,IGARN,RIO,-6.453247,-35.319876,,,,,,,,,
3141,37470002,RN,IGARN,RIO,-6.44,-37.3894,71.947704,,,74.606938,,,78.491566,,
3142,PB-7365-E-4,PB,AESA,Açude Riacho dos Cavalos,-6.43203,-37.65172,,,,,,,,,
3143,PB-7362-E-16,PB,AESA,Açude Várzea Grande,-6.42964,-36.35358,,,,,,,,,
3144,37521000,RN,IGARN,AÇUDE,-6.4167,-36.6,62.105863,,,67.249158,,,72.392453,,
3145,TAT-01,CE,COGERH,Tatajuba,-6.414855,-39.083981,,64.19261,57.585713,,74.435303,75.260813,,92.02153,92.02153
3146,37517000,RN,IGARN,AÇUDE,-6.410583,-36.792944,51.519335,,,60.810045,,,70.100755,,
3147,LMC-01,CE,COGERH,Lima Campos,-6.4017,-38.957649,,53.267955,79.767967,,73.155497,82.621741,,87.022839,87.022839
3148,PIA33,RN,IGARN,Rio Piranhas-Açu,-6.378,-37.3525,,,,,,,,,
3149,37026000,RN,IGARN,Rio Apodi-Mossoró,-6.329048,-38.176939,60.225601,,,73.82292,,,85.549638,,
3150,SR38,PB,SUDEMA,Açude Santa Rosa (Brejo do Cruz),-6.32076,-37.511965,,,,,,,,,
3151,TRU-06,CE,COGERH,Trussu,-6.307697,-39.436939,65.313351,61.592959,61.592959,69.013503,72.920389,77.392182,72.713655,86.461215,86.461215
3152,37045000,RN,IGARN,AÇUDE,-6.30443,-38.25127,82.20247,,,83.965075,,,85.501936,,
3153,FAC-01,CE,COGERH,Facundo,-6.304322,-40.676331,71.174255,,,75.328912,,,79.096646,,
3154,TO50,TO,Saneatins,Ribeirão das Facas,-6.297,-48.0456,,,,,,,,,
3155,RVC-02,CE,COGERH,Rivaldo de Carvalho,-6.273597,-39.932549,,66.344882,75.063155,,74.436311,79.731855,,82.527741,83.794286
3156,37049000,RN,IGARN,Rio Pilões,-6.270169,-38.039972,,,,,,,,,
3157,TO51,TO,Saneatins,Ribeirão dos Porcos,-6.2582,-48.0824,,,,,,,,,
3158,37517800,RN,IGARN,AÇUDE,-6.24825,-36.506306,55.227948,,,64.348998,,,73.470048,,
3159,TP36,PB,SUDEMA,Açude Tapera (Belém do Brejo do Cruz),-6.24469,-37.48415,,,,,,,,,
3160,ORO-12,CE,COGERH,Orós,-6.236982,-38.927261,65.204538,62.558609,71.378916,72.892891,73.798609,77.601025,76.881112,79.862431,83.187258
3161,37517500,RN,IGARN,Rio Currais Novos,-6.236603,-36.293785,,,,,,,,,
3162,37041000,RN,IGARN,AÇUDE,-6.2111,-38.4283,45.546578,,,62.917131,,,73.416077,,
3163,ESC37,PB,SUDEMA,Açude Escondido (Belem do Brejo do Cruz),-6.1985,-37.54983,,,,,,,,,
3164,TRA01,RN,IGARN,Açude Inharé,-6.194222,-36.018556,,,,,,,,,
3165,38592000,RN,IGARN,Rio Jacú,-6.1928,-35.1233,,,,,,,,,
3166,36376000,CE,COGERH,Madeiro,-6.187773,-38.552341,43.141826,,,53.428656,,,63.715485,,
3167,BAI35,PB,SUDEMA,Açude Baião (São José do Brejo do Cruz),-6.179564,-37.334425,,,,,,,,,
3168,,CE,,,-6.16073,-39.220428,,,64.917151,,,78.772759,,,86.518494
3169,37032000,RN,IGARN,AÇUDE,-6.123782,-38.317805,52.03872,,,69.355846,,,80.575105,,
3170,37412100,RN,IGARN,AÇUDE,-6.122602,-37.817057,79.612775,,,83.16991,,,89.050573,,
3171,QUI-01,CE,COGERH,Quincoé,-6.084641,-39.455688,66.892552,70.355064,75.446846,69.37593,75.189715,82.089153,71.859308,84.126143,86.887363
3172,38485001,RN,IGARN,Rio Trairi,-6.067706,-35.3119,55.250018,,,58.00324,,,60.756462,,
3173,37053000,RN,IGARN,AÇUDE,-6.05425,-37.777972,82.77441,,,85.799606,,,87.43363,,
3174,38486000,RN,IGARN,Informação não disponível,-6.039472,-35.222028,67.812682,,,76.193801,,,82.787969,,
3175,ADB-01,CE,COGERH,Adauto Bezerra,-6.037675,-38.44812,,56.745395,59.180584,,64.670313,66.777521,,75.711639,75.92543
3176,37604001,RN,IGARN,RIO,-6.031,-37.021,74.430169,,,77.826082,,,82.645314,,
3177,APM27,RN,IGARN,Açude Tourão,-6.019175,-37.650304,,,,,,,,,
3178,,CE,,,-6.006634,-40.325611,,,76.612746,,,83.29688,,,87.730645
3179,PIR08,RN,IGARN,Informação não disponível,-5.984838,-35.123806,,,,,,,,,
3180,38488000,RN,IGARN,LAGOA,-5.983,-35.203,77.813597,,,82.84056,,,88.040112,,
3181,37605000,RN,IGARN,AÇUDE,-5.976892,-36.7055,83.828266,,,84.579273,,,85.053414,,
3182,SMR-01,CE,COGERH,Santa Maria,-5.966354,-38.275421,51.271112,39.555093,39.555093,56.8363,59.467002,72.314651,62.401489,73.698839,85.189028
3183,PIR07,RN,IGARN,Informação não disponível,-5.958172,-35.158517,,,,,,,,,
3184,APM11,RN,IGARN,Açude Brejo,-5.957309,-37.72,,,,,,,,,
3185,JOT-01,CE,COGERH,Joaquim Távora,-5.95063,-38.83197,21.884024,20.782355,27.372214,36.479551,43.980928,49.624248,51.075077,62.016011,62.016011
3186,NOF-01,CE,COGERH,Nova Floresta,-5.949101,-38.908241,,33.452818,33.452818,,43.920839,50.568362,,53.445259,65.339897
3187,37051000,RN,IGARN,AÇUDE,-5.94,-37.94,72.908324,,,78.15413,,,81.084458,,
3188,PIR01,RN,IGARN,Informação não disponível,-5.929492,-35.343913,,,,,,,,,
3189,38248001,RN,IGARN,LAGOA,-5.917984,-35.187725,71.982367,,,77.435545,,,81.530607,,
3190,TRC-01,CE,COGERH,Trici,-5.914639,-40.41552,74.549515,,,79.693241,,,83.243574,,
3191,37145000,RN,IGARN,AÇUDE,-5.905448,-37.508632,59.061832,,,71.734877,,,84.949043,,
3192,PIR02,RN,IGARN,Informação não disponível,-5.903537,-35.279585,,,,,,,,,
3193,PIR05,RN,IGARN,Informação não disponível,-5.902784,-35.20181,,,,,,,,,
3194,,CE,,,-5.890636,-38.412731,,,67.168526,,,78.228,,,88.463568
3195,38355000,RN,IGARN,AÇUDE,-5.89,-35.77,59.302362,,,67.572415,,,74.369641,,
3196,TGR-01,CE,COGERH,Tigre,-5.889985,-39.153542,66.172451,65.905367,67.665178,73.442057,76.03263,77.639936,82.582314,84.078163,85.896393
3197,PIR03,RN,IGARN,Rio Pitimbú,-5.887496,-35.272045,,,,,,,,,
3198,APM14,RN,IGARN,Açude Morcego,-5.8833,-37.35,,,,,,,,,
3199,CNF-05,CE,COGERH,Canafístula,-5.870053,-38.32082,59.575934,59.106528,64.511692,70.082649,74.566466,76.097375,90.660667,90.428167,89.19235
3200,VZB-01,CE,COGERH,Várzea do Boi,-5.868434,-40.26276,,56.267495,,,67.602962,,,78.938429,
3201,POT15,RN,IGARN,RIO,-5.865242,-35.356424,,,,,,,,,
3202,POT14,RN,IGARN,RIO,-5.856487,-35.349239,,,,,,,,,
3203,POT13,RN,IGARN,RIO,-5.851974,-35.334544,,,,,,,,,
3204,37065000,RN,IGARN,Riacho dos Cavalos,-5.851944,-38.011667,81.330067,,,82.658245,,,83.766944,,
3205,COL-01,CE,COGERH,Colina,-5.8395,-40.715302,67.547132,69.056088,61.865977,78.329259,78.924508,77.021191,85.407522,85.910908,81.996365
3206,,CE,,,-5.838089,-39.477791,,,64.781861,,,73.83965,,,84.439462
3207,POT11,RN,IGARN,RIO,-5.834923,-35.29382,,,,,,,,,
3208,JEN-01,CE,COGERH,Jenipapeiro,-5.811716,-39.247311,44.36814,44.008929,49.867373,62.497205,68.611244,73.905269,80.62627,80.308523,84.428124
3209,POT12,RN,IGARN,RIO,-5.805952,-35.255605,,,,,,,,,
3210,37609000,RN,IGARN,AÇUDE,-5.803,-36.898,78.879998,,,81.874707,,,84.851269,,
3211,POT08,RN,IGARN,Rio Potengi,-5.802875,-35.266586,,,,,,,,,
3212,POT10,RN,IGARN,RIO,-5.795249,-35.250644,,,,,,,,,
3213,POT04,RN,IGARN,Informação não disponível,-5.789723,-35.256912,,,,,,,,,
3214,POT07,RN,IGARN,Informação não disponível,-5.786872,-35.223542,,,,,,,,,
3215,APM12,RN,IGARN,Açude Malhada Vermelha,-5.7833,-37.9167,,,,,,,,,
3216,POT09,RN,IGARN,RIO,-5.782039,-35.247442,,,,,,,,,
3217,EMA-01,CE,COGERH,Ema,-5.778982,-38.3475,54.947278,54.492503,74.257025,63.213762,70.570208,79.166749,75.70086,83.589544,85.555368
3218,POT06,RN,IGARN,Informação não disponível,-5.770909,-35.207417,,,,,,,,,
3219,PIA14,RN,IGARN,Açude Beldroega,-5.76879,-37.076282,,,,,,,,,
3220,POT05,RN,IGARN,Informação não disponível,-5.764578,-35.20552,,,,,,,,,
3221,37063000,RN,IGARN,AÇUDE,-5.733333,-37.7667,73.013551,,,79.501321,,,84.809911,,
3222,,CE,,,-5.728208,-39.649349,,,39.575759,,,62.987791,,,74.563429
3223,36384000,CE,COGERH,Potiretama,-5.722146,-38.167099,,,,,,,,,
3224,DOC04,RN,IGARN,Informação não disponível,-5.719115,-35.233531,,,,,,,,,
3225,38271060,RN,IGARN,LAGOA,-5.714029,-35.288886,69.10561,,,78.852798,,,84.398867,,
3226,37147000,RN,IGARN,AÇUDE,-5.695932,-37.244065,78.544669,,,84.191798,,,90.782641,,
3227,RIS-01,CE,COGERH,Riacho do Sangue,-5.69333,-38.95248,64.622722,52.678838,57.566854,70.042851,65.49516,70.290117,75.46298,77.411201,83.619762
3228,37696000,RN,IGARN,AÇUDE,-5.6833,-36.9667,82.732506,,,87.01347,,,92.341847,,
3229,PIA15,RN,IGARN,Novo Angicos,-5.672722,-36.59884,,,,,,,,,
3230,APM16,RN,IGARN,Riacho do Mulato,-5.672456,-37.691798,,,,,,,,,
3231,DOC02,RN,IGARN,Informação não disponível,-5.667585,-35.422281,,,,,,,,,
3232,37611000,RN,IGARN,AÇUDE,-5.667,-36.855,66.928736,,,70.611031,,,74.800908,,
3233,38290000,RN,IGARN,RIO,-5.666761,-35.251746,35.293096,,,50.066876,,,70.44535,,
3234,37185001,RN,IGARN,RIO,-5.6436,-37.2553,76.719056,,,79.214517,,,82.472606,,
3235,38155001,RN,IGARN,AÇUDE,-5.634667,-35.653889,66.977446,,,73.966013,,,79.359956,,
3236,38170004,RN,IGARN,RIO,-5.63,-35.421,48.560867,,,58.899858,,,66.948468,,
3237,FIG-01,CE,COGERH,Figueiredo,-5.626478,-38.266651,87.945188,81.281659,86.559632,89.951802,88.542047,89.203671,91.958415,91.989389,91.989389
3238,COM-01,CE,COGERH,Capitão Mor,-5.625411,-40.000198,55.855395,53.597814,62.767614,63.542011,64.016435,70.234579,71.228627,71.316737,75.230527
3239,38177000,RN,IGARN,RIO,-5.6217,-35.605518,36.18057,,,43.225465,,,50.270359,,
3240,37714700,RN,IGARN,AÇUDE,-5.6167,-36.8333,71.760955,,,82.965249,,,89.37962,,
3241,JAT-01,CE,COGERH,Jatobá,-5.606139,-39.237251,,57.137946,54.322573,,64.606545,71.237492,,78.667882,90.448522
3242,37080001,RN,IGARN,RIO,-5.5933,-37.6842,,,,,,,,,
3243,PTU-01,CE,COGERH,Patu,-5.580906,-39.403938,,66.486561,60.941219,,70.876579,74.974165,,78.932923,85.150616
3244,FLC-01,CE,COGERH,Flor do Campo,-5.57413,-40.674332,35.910065,36.114736,72.781949,62.33726,75.171118,81.870763,88.764456,88.787488,88.464219
3245,37715100,RN,IGARN,AÇUDE,-5.574,-36.474333,59.039359,,,72.11381,,,79.948491,,
3246,RSE-01,CE,COGERH,Riacho da Serra,-5.564602,-38.325821,71.75279,71.466325,78.344354,83.485129,84.360891,84.080449,92.894676,93.057204,90.244181
3247,MAX02,RN,IGARN,Informação não disponível,-5.521931,-35.256581,,,,,,,,,
3248,TR2-01,CE,COGERH,Trapiá II,-5.502012,-39.738949,75.926577,69.259462,69.259462,78.704321,75.213772,72.120082,81.482066,81.553599,76.40296
3249,CTN-20,CE,COGERH,Castanhão,-5.491689,-38.454109,56.936874,56.896425,60.867389,72.536253,75.433339,80.53195,86.25606,88.043113,88.41208
3250,38128900,RN,IGARN,RIO,-5.4667,-35.3875,65.53507,,,69.186747,,,71.48166,,
3251,37084001,RN,IGARN,RIO,-5.45,-37.515,72.449274,,,74.087488,,,76.550219,,
3252,JB2-01,CE,COGERH,Jaburu II,-5.41617,-40.47472,80.615959,76.351007,71.968784,86.27223,84.435103,81.216626,89.392844,89.31958,89.31958
3253,CUP-01,CE,COGERH,Cupim,-5.392755,-40.299091,51.944742,51.501642,81.737503,69.211842,77.506052,84.210328,78.17892,87.751087,87.751087
3254,PÇB-01,CE,COGERH,Poço do Barro,-5.384169,-38.462318,80.286215,72.543566,72.543566,84.357727,81.483719,80.392395,91.147851,91.031904,87.422257
3255,37750001,RN,IGARN,RIO,-5.3833,-36.8333,61.952929,,,71.319924,,,78.584076,,
3256,38110000,RN,IGARN,RIO,-5.339515,-35.409413,45.467135,,,55.033602,,,64.96913,,
3257,BAN-01,CE,COGERH,Banabuiú,-5.330636,-38.925758,69.947449,65.126648,65.126648,78.764203,76.186829,75.62058,85.678521,85.332004,87.709699
3258,34693500 ou BAV-01,CE,COGERH,Barra Velha,-5.321126,-40.323471,53.868556,50.090129,,70.913929,67.538489,,84.949954,85.596459,
3259,37190001,RN,IGARN,RIO,-5.2886,-37.2889,49.175685,,,62.846692,,,70.443961,,
3260,CRN-01,CE,COGERH,Carnaubal,-5.28224,-40.669048,74.759685,72.023475,69.168186,80.054297,78.409905,77.604182,87.998712,87.540862,85.977925
3261,CIP-10,CE,COGERH,Cipoada,-5.264137,-38.64846,70.027979,69.668107,64.537962,78.179576,75.668798,72.490446,82.285587,82.089061,79.917821
3262,REA-01,CE,COGERH,Realejo,-5.262146,-40.807919,49.718787,46.019351,63.808295,59.592463,68.677738,79.888833,76.825298,84.761834,85.659841
3263,37761001,RN,IGARN,RIO,-5.2572,-36.7233,39.801264,,,62.086546,,,73.243228,,
3264,38330000,RN,IGARN,LAGOA,-5.237982,-35.546134,80.14153,,,82.010223,,,85.042675,,
3265,37088000,RN,IGARN,RIO,-5.2194,-37.3622,44.183671,,,54.709235,,,69.204572,,
3266,QXM-05,CE,COGERH,Quixeramobim,-5.198923,-39.314991,,51.825582,51.825582,,68.230267,61.734667,,78.613089,73.114093
3267,SJ1-01,CE,COGERH,São José I,-5.195883,-39.601521,65.549417,62.004808,62.004808,71.621892,71.695647,73.510644,77.694367,78.985664,80.274382
3268,BBA-01,CE,COGERH,Barragem do Batalhão,-5.195828,-40.657539,68.849016,68.510284,57.436008,77.73167,80.924598,79.419767,86.614324,87.141062,91.006621
3269,37780000,RN,IGARN,ESTUÁRIO,-5.175278,-36.750696,40.454965,,,44.555209,,,50.297228,,
3270,APM30,RN,IGARN,Rio do Carmo,-5.168244,-37.239183,,,,,,,,,
3271,FOG-01,CE,COGERH,Fogareiro,-5.163384,-39.490971,,73.463985,56.101868,,76.352282,73.425988,,83.80465,83.80465
3272,VIE-02,CE,COGERH,Vieirão,-5.157476,-39.720909,,52.47142,52.47142,,70.363194,71.64738,,79.425653,79.425653
3273,37089000,RN,IGARN,RIO,-5.154353,-37.284836,52.07542,,,58.844854,,,64.022322,,
3274,PEB-11,CE,COGERH,Pedras Brancas,-5.148691,-38.87952,80.015812,68.867314,68.867314,81.33769,75.97049,74.304249,82.659568,81.371955,79.89603
3275,PIA17,RN,IGARN,Rio Piranhas-Açu,-5.1167,-36.6333,,,,,,,,,
3276,PIA27,RN,IGARN,ESTUÁRIO,-5.111336,-36.308433,,,,,,,,,
3277,CRV-01,CE,COGERH,Curral Velho,-5.08402,-38.306149,59.64491,60.141123,72.771549,73.145916,74.553363,78.136813,84.613478,84.813237,81.929997
3278,PIA28,RN,IGARN,Rio Piranhas-Açu,-5.069449,-36.779085,,,,,,,,,
3279,CED-01,CE,COGERH,Cedro,-4.976473,-39.06451,,58.452999,52.231916,,62.637463,56.212354,,70.489462,58.969929
3280,SUC-01,CE,COGERH,Sucesso,-4.953004,-40.523121,81.024678,81.14569,79.638916,84.998811,85.172632,82.996669,90.495845,89.693109,88.913413
3281,APM22,RN,IGARN,Rio Apodi-Mossoró,-4.941681,-37.158296,,,,,,,,,
3282,SJ3-01,CE,COGERH,São José III,-4.897688,-40.77224,62.487252,60.370776,77.52609,72.783116,76.958122,81.615499,85.200465,84.171972,83.774267
3283,SAR-01,CE,COGERH,Santo Antônio de Russas,-4.85416,-38.1665,77.224511,77.049845,76.612175,84.31035,84.45066,81.892773,89.776916,89.77799,88.83705
3284,PMS-02,CE,COGERH,Pompeu Sobrinho,-4.839947,-39.143581,51.226815,47.106483,44.286084,53.991259,55.126077,53.410746,56.755702,66.069901,66.069901
3285,CRO-02,CE,COGERH,Carão,-4.817419,-40.36021,,44.766645,63.251158,,67.654932,71.101277,,78.543439,78.543439
3286,UMA-01,CE,COGERH,Umari,-4.808136,-39.55191,,62.374916,44.697949,,68.932861,61.831587,,79.926858,73.328748
3287,MAC-01,CE,COGERH,Macacos,-4.8024,-38.710861,69.941842,69.909257,64.932172,73.444537,73.681712,72.593599,78.426893,78.359801,78.359801
3288,FAS-01,CE,COGERH,Farias de Sousa,-4.767911,-40.583809,55.772191,55.76473,76.980903,71.946093,80.74622,84.610421,88.119995,87.907732,87.791878
3289,CMN-01,CE,COGERH,Carmina,-4.666317,-40.201019,85.127793,64.717865,64.717865,86.110464,81.777602,81.875753,87.739278,87.396456,87.471723
3290,BAT-01,CE,COGERH,Batente,-4.651335,-38.49205,78.056246,76.814901,76.814901,80.440792,79.28541,80.258802,84.657639,84.680536,86.256675
3291,JA2-01,CE,COGERH,Jatobá II,-4.591784,-40.74416,85.900976,70.32989,70.32989,86.710924,83.827557,83.533867,87.515309,87.800051,90.279893
3292,CAS-11,CE,COGERH,Castro,-4.566442,-38.932381,,57.66905,57.152002,,69.303488,69.820649,,77.225468,78.176601
3293,ESC-01,CE,COGERH,Escuridão,-4.52952,-39.378819,61.47675,54.898722,54.898722,65.466076,65.961464,69.878165,69.181455,77.342584,77.342584
3294,,CE,,,-4.452761,-38.043861,,,65.741238,,,73.500121,,,79.320875
3295,PES-01,CE,COGERH,Pesqueiro,-4.444184,-38.962349,67.697257,59.406394,59.406394,71.532721,68.074539,64.651675,76.587476,76.360387,76.360387
3296,ARC-10,CE,COGERH,Aracoiaba,-4.402394,-38.699059,58.502084,57.866994,70.194514,76.25502,76.173627,78.176402,84.644839,84.633267,84.860619
3297,SOU-01,CE,COGERH,Sousa,-4.394496,-39.283081,36.109269,37.566023,68.847525,60.879098,72.988202,77.948406,85.648926,87.444278,87.444278
3298,SMT-01,CE,COGERH,São Mateus,-4.371696,-39.316219,81.125507,72.794156,72.794156,83.374571,81.292268,83.944263,85.193806,88.400292,88.400292
3299,BON-01,CE,COGERH,Bonito,-4.337687,-40.629822,47.615093,47.639628,67.734191,55.328822,65.15259,78.715643,60.693174,85.270611,85.270611
